"placedVMs","numVMs","allocRate","cpuUtilRate","ramUtilRate","netUtilRate","diskUtilRate","migrations","migrationRate"
"3","3","100.0","13.114301124341369","9.830138490228217","14.831185930593435","8.952869256556891","0","0.0"
"6","6","100.0","24.83043604530556","22.239750466208537","26.756324649675538","17.412739104713072","0","0.0"
"6","9","66.66666666666666","24.83043604530556","22.239750466208537","26.756324649675538","17.412739104713072","0","0.0"
"7","12","58.333333333333336","24.593950960461353","26.531049360390103","37.87266058497132","19.739696312364423","0","0.0"
"8","15","53.333333333333336","23.642866033273865","27.00469671435204","33.82864666603969","25.907118911457307","5","33.33333333333333"
"8","18","44.44444444444444","23.642866033273865","27.00469671435204","33.82864666603969","25.907118911457307","0","0.0"
"8","21","38.095238095238095","22.400199145334607","24.944657775999303","34.89137590520079","25.197199763360285","1","4.761904761904762"
"9","24","37.5","28.83972949425383","27.696634833665517","43.4778519702812","26.794517846578586","0","0.0"
"11","27","40.74074074074074","38.59594241380741","35.558821794191054","42.77250070535126","34.13527903766516","1","3.7037037037037033"
"10","30","33.33333333333333","28.178152097249303","32.07450615241364","40.50597197404308","26.799447840662594","2","6.666666666666667"
"11","33","33.33333333333333","36.129361490270924","34.11145911088196","44.5593905765071","28.820745415105502","0","0.0"
"12","36","33.33333333333333","41.67531012737003","36.04234481732577","48.76328411548951","34.05639913232104","2","5.555555555555555"
"12","39","30.76923076923077","36.76787121935029","31.517492759980197","42.15179159221292","30.50680339183593","2","5.128205128205128"
"12","42","28.57142857142857","36.76787121935029","31.517492759980197","42.15179159221292","30.50680339183593","0","0.0"
"12","45","26.666666666666668","30.611957017798613","34.397212239673514","38.0325402050221","28.337605994872806","2","4.444444444444445"
"12","48","25.0","30.611957017798613","34.397212239673514","38.0325402050221","28.337605994872806","0","0.0"
"12","51","23.52941176470588","30.611957017798613","34.397212239673514","38.0325402050221","28.337605994872806","0","0.0"
"12","54","22.22222222222222","30.611957017798613","34.397212239673514","38.0325402050221","28.337605994872806","0","0.0"
"12","57","21.052631578947366","30.611957017798613","34.397212239673514","38.0325402050221","28.337605994872806","0","0.0"
"12","60","20.0","30.002904202796334","32.414254823045965","37.39302172481896","26.50857818970617","1","1.6666666666666667"
"12","63","19.047619047619047","29.688918391901424","32.671150476982","36.461958055111445","28.845395385525535","0","0.0"
"12","66","18.181818181818183","29.688918391901424","32.671150476982","36.461958055111445","28.845395385525535","0","0.0"
"12","69","17.391304347826086","29.688918391901424","32.671150476982","36.461958055111445","28.845395385525535","0","0.0"
"12","72","16.666666666666664","29.688918391901424","32.671150476982","36.461958055111445","28.845395385525535","0","0.0"
"12","75","16.0","29.442061154213167","32.80825554640667","37.327188940092164","28.11082626700848","0","0.0"
"12","78","15.384615384615385","31.21719288055429","31.18197651899335","37.99492147089251","29.939854072175116","2","2.564102564102564"
"12","81","14.814814814814813","31.21719288055429","31.18197651899335","37.99492147089251","29.939854072175116","0","0.0"
"12","84","14.285714285714285","31.21719288055429","31.18197651899335","37.99492147089251","29.939854072175116","0","0.0"
"13","87","14.942528735632186","32.771107331037626","30.11027403058123","45.41521677795542","33.35140997830803","5","5.747126436781609"
"13","90","14.444444444444443","33.9085591005269","32.84198672812668","40.51537665757547","29.121475054229933","4","4.444444444444445"
"13","93","13.978494623655912","31.769323320748455","32.51839824341344","39.96050032916392","32.69079077105108","2","2.1505376344086025"
"13","96","13.541666666666666","31.769323320748455","32.51839824341344","39.96050032916392","32.69079077105108","0","0.0"
"13","99","13.131313131313133","31.769323320748455","32.51839824341344","39.96050032916392","32.69079077105108","0","0.0"
"3","3","100.0","13.206949617755217","7.525981462760859","13.611445380398449","8.939722605666207","0","0.0"
"6","6","100.0","22.068299369191667","17.43899701641219","25.130365022061774","25.01150331952935","1","16.666666666666664"
"9","9","100.0","31.131017772604153","28.369725677041775","41.87725631768953","35.90350358246236","2","22.22222222222222"
"10","12","83.33333333333334","29.67768595974433","29.79762066654761","44.959219146944776","42.47682902780517","2","16.666666666666664"
"13","15","86.66666666666667","40.792309715938664","39.92035573672992","54.846904666399254","48.254782094261486","3","20.0"
"13","18","72.22222222222221","40.16155783802215","38.643852023219885","50.21393234389624","48.50456846118451","2","11.11111111111111"
"14","21","66.66666666666666","42.15932454845888","44.81443918871316","47.579890359673755","49.56944718333005","3","14.285714285714285"
"15","24","62.5","45.69775621013697","48.78002224992996","53.71038908945046","50.73949911260106","0","0.0"
"16","27","59.25925925925925","44.39566258585124","48.94427523065051","50.77550474662388","50.88411227239861","4","14.814814814814813"
"17","30","56.666666666666664","49.73371013978947","53.28587883127246","57.65476668003744","51.0681653848682","1","3.3333333333333335"
"18","33","54.54545454545454","53.74939736182791","57.51934580618312","58.74448455675893","52.92841648590022","3","9.090909090909092"
"18","36","50.0","49.859487924090736","58.28973734268988","57.84864286669341","49.50371392887662","5","13.88888888888889"
"19","39","48.717948717948715","54.15439279476204","57.503043390640286","57.407407407407405","49.81266022480773","4","10.256410256410255"
"19","42","45.23809523809524","50.67314824955487","52.33247424791796","57.64139590854393","49.845526852034446","8","19.047619047619047"
"21","45","46.666666666666664","59.0728799838318","55.072590806093004","63.81869233854793","49.122461053046734","5","11.11111111111111"
"20","48","41.66666666666667","49.78728424988907","56.79958187171391","58.8113384142265","48.91868796424111","4","8.333333333333332"
"20","51","39.21568627450981","50.42430243573083","53.29448060831767","59.23251771627223","49.25392756195359","0","0.0"
"22","54","40.74074074074074","59.80174756601922","56.70823919166234","58.81802379997326","57.1484914218103","8","14.814814814814813"
