"placedVMs","numVMs","allocRate","cpuUtilRate","ramUtilRate","netUtilRate","diskUtilRate","migrations","migrationRate"
"22","81","27.160493827160494","69.80902347027813","55.88058066885557","42.26033834586466","42.57981522628933","0","0.0"
"23","84","27.380952380952383","64.24490325026693","66.95406153717587","44.088345864661655","46.76646006315051","0","0.0"
"23","87","26.436781609195403","62.19512195121951","66.40668811590506","45.93984962406015","44.44314505126106","0","0.0"
"23","90","25.555555555555554","62.19512195121951","66.40668811590506","45.93984962406015","44.44314505126106","0","0.0"
"23","93","24.731182795698924","62.19512195121951","66.40668811590506","45.93984962406015","44.44314505126106","0","0.0"
"23","96","23.958333333333336","62.19512195121951","66.40668811590506","45.93984962406015","44.44314505126106","0","0.0"
"22","99","22.22222222222222","58.17765932831348","67.19476069731284","43.62312030075188","36.791018594316455","0","0.0"
"3","3","100.0","10.929900499467596","6.140757753289707","12.100727975040856","17.658175842235003","0","0.0"
"6","6","100.0","21.75712538214854","14.11869772078638","22.32209181399495","31.939194741166805","0","0.0"
"8","9","88.88888888888889","27.61244258804933","20.28844539596772","27.75961967018274","41.35579293344289","0","0.0"
"9","12","75.0","28.35762054560301","25.451074530925755","26.236814737780417","44.83976992604766","0","0.0"
"11","15","73.33333333333333","39.035323281602544","33.55579132102314","30.18867924528302","50.32867707477403","0","0.0"
"12","18","66.66666666666666","42.651738155968374","35.33101298575427","32.59545387015302","49.78635990139688","0","0.0"
"13","21","61.904761904761905","43.14602830628274","34.18733893285934","39.82320606150646","51.31470829909613","0","0.0"
"14","24","58.333333333333336","42.9894573475133","37.93508680534522","42.007131184073685","58.94823336072309","0","0.0"
"14","27","51.85185185185185","42.36959853584321","36.624915410004036","41.851136532461744","60.0328677074774","0","0.0"
"12","30","40.0","36.10538784996884","28.488093363125166","37.772990640320906","55.275267050123254","0","0.0"
"13","33","39.39393939393939","39.5487013655358","35.75686195778029","37.698707472886646","53.779786359901394","0","0.0"
"12","36","33.33333333333333","37.23625434858684","28.359672335999253","33.68741643143663","47.30484798685291","0","0.0"
"12","39","30.76923076923077","37.23625434858684","28.359672335999253","33.68741643143663","47.30484798685291","0","0.0"
"14","42","33.33333333333333","46.0984825092773","42.06879005585103","37.75813400683405","50.34511092851274","0","0.0"
"14","45","31.11111111111111","46.0984825092773","42.06879005585103","37.75813400683405","50.34511092851274","0","0.0"
"13","48","27.083333333333332","41.682308167826605","33.81592178432536","35.499925716832564","48.553820870994244","0","0.0"
"13","51","25.49019607843137","41.682308167826605","33.81592178432536","35.499925716832564","48.553820870994244","0","0.0"
"14","54","25.925925925925924","40.739077304259794","33.922535467222346","38.790670034170255","49.44946589975349","0","0.0"
"14","57","24.561403508771928","40.739077304259794","33.922535467222346","38.790670034170255","49.44946589975349","0","0.0"
"13","60","21.666666666666668","36.955611821294525","32.06034403681633","33.61313326400238","51.38866064092029","0","0.0"
"16","63","25.396825396825395","46.1762065788497","36.71240439816057","43.32194324766008","62.11996713229252","0","0.0"
"16","66","24.242424242424242","46.1762065788497","36.71240439816057","43.32194324766008","62.11996713229252","0","0.0"
"16","69","23.18840579710145","46.45703624274612","37.4490945625291","42.99509731094934","60.813475760065735","0","0.0"
