"placedVMs","numVMs","allocRate","cpuUtilRate","ramUtilRate","netUtilRate","diskUtilRate","migrations","migrationRate"
"20","75","26.666666666666668","53.981923851620635","34.50614153658701","64.96805823800327","73.18816762530813","0","0.0"
"17","78","21.794871794871796","48.34636739780938","29.228504621945454","47.37037587282722","67.00082169268694","0","0.0"
"17","81","20.98765432098765","48.34636739780938","29.228504621945454","47.37037587282722","67.00082169268694","0","0.0"
"17","84","20.238095238095237","48.34636739780938","29.228504621945454","47.37037587282722","67.00082169268694","0","0.0"
"16","87","18.39080459770115","43.61811157957641","27.290333635059287","36.99301738226118","63.14708299096138","0","0.0"
"17","90","18.88888888888889","51.147677603553596","28.877250613115212","40.18719358193433","59.326211996713226","0","0.0"
"19","93","20.43010752688172","52.6412772197988","31.261087563410044","58.83226860793344","60.13968775677897","0","0.0"
"18","96","18.75","46.16635071770007","26.963656157026723","52.451344525330555","59.728841413311414","0","0.0"
"20","99","20.2020202020202","51.30194054420571","35.69836289151539","58.497994354479275","55.792933442892355","0","0.0"
"3","3","100.0","9.355308119833195","6.687550882266072","8.03981027913848","6.35306208249638","0","0.0"
"6","6","100.0","18.679594683236754","13.757644367578928","15.535339398180545","16.644088382304854","0","0.0"
"9","9","100.0","25.769145154835453","25.279439339135063","29.44561076121608","27.30882421637782","0","0.0"
"12","12","100.0","37.356821308730794","35.048750754082505","41.497550734779566","35.42299247909562","0","0.0"
"14","15","93.33333333333333","46.06576806768856","37.828292589868646","45.07425550112744","40.953893586210114","0","0.0"
"15","18","83.33333333333334","46.22430953356367","45.3292066926548","47.352460928388155","45.190825430933806","0","0.0"
"15","21","71.42857142857143","50.16227115681989","41.593141007780545","40.86773967809657","43.84079973840333","0","0.0"
"15","24","62.5","52.82799375779979","32.213818891346016","45.20643806857942","37.3008828887747","0","0.0"
"16","27","59.25925925925925","60.24658585274943","38.20506191216079","49.76284892310085","32.76498341663942","0","0.0"
"18","30","60.0","66.27560166427098","47.021949344063266","48.47212502915792","42.09837903489513","0","0.0"
"17","33","51.515151515151516","61.78783623459875","44.32080698751047","43.511391027136305","36.81038912505255","0","0.0"
"19","36","52.77777777777778","68.14666328823762","46.68232982836622","51.613404867428656","41.12673424580745","0","0.0"
"17","39","43.58974358974359","62.93545621816442","35.84638387631457","50.820309462716736","30.410613350773115","0","0.0"
"17","42","40.476190476190474","60.73245210011201","27.559132200598913","52.46092838815022","31.316858971364507","0","0.0"
"18","45","40.0","60.46906487767798","30.096028903218897","56.64411787574839","32.69491287896483","0","0.0"
"19","48","39.58333333333333","61.19173689931255","31.38798873122533","63.78197651815567","33.18540664268697","0","0.0"
"20","51","39.21568627450981","63.33328991894138","35.76455389692267","64.77723349661768","34.58681739617882","0","0.0"
"20","54","37.03703703703704","63.33328991894138","35.76455389692267","64.77723349661768","34.58681739617882","0","0.0"
"22","57","38.59649122807017","71.53174263001229","42.310450223861054","63.898608195319184","40.69696828140328","0","0.0"
"22","60","36.666666666666664","71.53174263001229","42.310450223861054","63.898608195319184","40.69696828140328","0","0.0"
"21","63","33.33333333333333","68.85329171866526","40.74321367581439","55.09680429204572","39.57116830943149","0","0.0"
"21","66","31.818181818181817","66.5282734254192","40.31381546084586","55.6099836715652","37.50642313262017","0","0.0"
"20","69","28.985507246376812","62.41691077395232","37.934721765519456","55.151232408055364","34.32522072219367","0","0.0"
"20","72","27.77777777777778","62.41691077395232","37.934721765519456","55.151232408055364","34.32522072219367","0","0.0"
"20","75","26.666666666666668","62.41691077395232","37.934721765519456","55.151232408055364","34.32522072219367","0","0.0"
"22","78","28.205128205128204","66.70575935323608","38.002411390599256","63.626467615270975","35.89012939692624","0","0.0"
"22","81","27.160493827160494","66.70575935323608","38.002411390599256","63.626467615270975","35.89012939692624","0","0.0"
"20","84","23.809523809523807","68.73340879544007","35.84638387631457","47.072544903195706","34.35792030644182","0","0.0"
"20","87","22.988505747126435","68.73340879544007","35.84638387631457","47.072544903195706","34.35792030644182","0","0.0"
"21","90","23.333333333333332","62.92533277131429","38.540916244756986","55.026825285747606","35.36693604895595","0","0.0"
"21","93","22.58064516129032","62.92533277131429","38.540916244756986","55.026825285747606","35.36693604895595","0","0.0"
"21","96","21.875","62.92533277131429","38.540916244756986","55.026825285747606","35.36693604895595","0","0.0"
"25","99","25.252525252525253","77.91774314624888","55.328863642638936","58.17588056916259","45.928901761106175","0","0.0"
"3","3","100.0","6.684116258966505","7.86337780768736","13.746478873239438","4.3383947939262475","0","0.0"
"6","6","100.0","19.446669366191372","14.648193785024551","23.956181533646323","12.518368203764608","0","0.0"
"9","9","100.0","30.509537403861163","20.997035608310764","36.44444444444444","27.779721503043874","0","0.0"
"12","12","100.0","41.791117717471465","27.11826098710828","47.142410015649446","41.73255895318732","0","0.0"
"15","15","100.0","48.98221994864133","36.87735238179679","56.82003129890454","54.985655307536206","0","0.0"
"17","18","94.44444444444444","56.92789857234071","39.77779053618498","63.2112676056338","58.53334266321462","0","0.0"
"18","21","85.71428571428571","60.37442576920588","42.890147449235066","68.73239436619718","55.25155692393814","0","0.0"
"19","24","79.16666666666666","60.31647907508698","36.148354758978755","69.19561815336463","67.68595619620741","0","0.0"
"20","27","74.07407407407408","66.7790904463482","38.544868128537885","71.962441314554","67.42005457980548","0","0.0"
"20","30","66.66666666666666","63.510147970342466","38.550536737308676","71.38654147104852","67.7629277167448","0","0.0"
"21","33","63.63636363636363","62.985263895464925","40.42393926158376","72.6134585289515","74.85130501714366","0","0.0"
"21","36","58.333333333333336","61.5247914109417","36.69944527575964","72.6510172143975","75.32013155132601","0","0.0"
"21","39","53.84615384615385","61.5247914109417","36.69944527575964","72.6510172143975","75.32013155132601","0","0.0"
"20","42","47.61904761904761","58.178544363811305","31.7365782969319","77.75273865414711","64.04730249807571","0","0.0"
"21","45","46.666666666666664","54.227125653566354","37.91681534652278","73.85915492957747","77.34238331817228","0","0.0"
"21","48","43.75","59.27318470715023","34.3264057604693","83.12989045383412","61.43726821076202","0","0.0"
"21","51","41.17647058823529","59.27318470715023","34.3264057604693","83.12989045383412","61.43726821076202","0","0.0"
"21","54","38.88888888888889","62.762045359631266","33.18694272306884","84.70109546165884","54.341893499405224","0","0.0"
"23","57","40.35087719298245","65.50007425808556","43.39465362983549","86.83568075117371","56.58106500594779","0","0.0"
"24","60","40.0","64.13569300564997","49.810137943414205","88.71361502347418","62.82275558043524","0","0.0"
"24","63","38.095238095238095","64.13569300564997","49.810137943414205","88.71361502347418","62.82275558043524","0","0.0"
"24","66","36.36363636363637","64.13569300564997","49.810137943414205","88.71361502347418","62.82275558043524","0","0.0"
"24","69","34.78260869565217","64.13569300564997","49.810137943414205","88.71361502347418","62.82275558043524","0","0.0"
"24","72","33.33333333333333","64.13569300564997","49.810137943414205","88.71361502347418","62.82275558043524","0","0.0"
"24","75","32.0","63.95842562703654","52.23426761211309","83.82472613458529","64.39717304597299","0","0.0"
"24","78","30.76923076923077","65.29722909444486","51.017914983949844","83.81846635367762","63.74641382688405","0","0.0"
"23","81","28.39506172839506","65.7396041853634","46.27437955986887","82.35993740219092","56.39213491008327","0","0.0"
"24","84","28.57142857142857","66.15119707842034","45.54610868176503","87.11737089201877","60.793506402631024","0","0.0"
"24","87","27.586206896551722","66.15119707842034","45.54610868176503","87.11737089201877","60.793506402631024","0","0.0"
"25","90","27.77777777777778","64.571530846301","47.05788303625221","80.51956181533646","64.523126443216","0","0.0"
"25","93","26.881720430107524","63.97067503773199","43.82357836015869","82.32237871674492","64.6140927856693","0","0.0"
"24","96","25.0","56.760024524208774","44.97089024047256","80.12519561815337","61.080400251906795","0","0.0"
"23","99","23.232323232323232","47.77873121492575","45.396399270639","84.03755868544602","54.66377440347071","0","0.0"
"3","3","100.0","8.459264719698776","6.6104006082893125","6.287918183394002","11.775176285342644","0","0.0"
"6","6","100.0","21.065652952130414","19.169866477964803","14.335240076269717","21.96207297870884","0","0.0"
"9","9","100.0","27.904612545680997","34.73376269334646","20.709828393135727","29.513247073321008","0","0.0"
"12","12","100.0","41.355361388750374","43.182530032175634","27.006413589876928","40.96665982063394","0","0.0"
"15","15","100.0","50.480598978094804","51.34993192601397","34.90206274917663","44.25275552817142","0","0.0"
"18","18","100.0","62.018226625906095","61.5497456848686","39.46957878315133","58.10912576162114","0","0.0"
"20","21","95.23809523809523","67.76246847198433","67.46907142021001","42.880048535274746","64.98938864927774","0","0.0"
"22","24","91.66666666666666","69.75267822513231","74.76685582551967","47.35656092910383","75.39535838981311","0","0.0"
"22","27","81.48148148148148","70.33108331104992","74.47093699544311","45.69682787311493","69.67207503251865","0","0.0"
"24","30","80.0","73.20130713285971","79.71353032429793","46.528861154446176","80.95433696173068","0","0.0"
"24","33","72.72727272727273","72.82658447099182","73.03046824989217","44.81712601837407","77.81885397412199","0","0.0"
"23","36","63.888888888888886","68.93475658083338","65.27720507512394","45.822499566649334","71.60950229342097","0","0.0"
"23","39","58.97435897435898","70.76362239133525","64.65805345310699","44.28843820419483","66.34490312863696","0","0.0"
"24","42","57.14285714285714","77.67425025354908","71.98410095409041","44.318772750910036","64.10625042787704","0","0.0"
"24","45","53.333333333333336","77.67425025354908","71.98410095409041","44.318772750910036","64.10625042787704","0","0.0"
"26","48","54.166666666666664","83.47004507271619","71.64388921288332","53.436470792165025","71.56842609707674","0","0.0"
"28","51","54.90196078431373","82.38857692113118","79.18676105978172","55.34754723522274","85.98617101389745","0","0.0"
"25","54","46.2962962962963","75.86965529369536","71.2220519640215","48.270930837233486","64.31163140959814","0","0.0"
"29","57","50.877192982456144","73.49526748525079","85.10028653295129","61.50112671173513","88.57397138358321","0","0.0"
"29","60","48.333333333333336","73.2373219434989","84.43642016255498","58.30299878661813","82.81645786266859","0","0.0"
"30","63","47.61904761904761","73.4146858520815","88.16377409349812","63.45553822152886","86.32847265009926","0","0.0"
"30","66","45.45454545454545","73.4146858520815","88.16377409349812","63.45553822152886","86.32847265009926","0","0.0"
"29","69","42.028985507246375","69.30080677993867","88.6337007887302","58.98769284104698","79.07167796262065","0","0.0"
"29","72","40.27777777777778","69.30080677993867","88.6337007887302","58.98769284104698","79.07167796262065","0","0.0"
"29","75","38.666666666666664","69.30080677993867","88.6337007887302","58.98769284104698","79.07167796262065","0","0.0"
"29","78","37.17948717948718","70.64082272763407","86.10563015630125","59.23470272144219","76.36749503662628","0","0.0"
"30","81","37.03703703703704","80.22642354862722","84.58986346182847","62.80984572716242","74.74498528102964","0","0.0"
"28","84","33.33333333333333","79.58893731013931","78.45919726480727","60.88576876408389","56.49346203874855","0","0.0"
"28","87","32.18390804597701","69.64824731936585","83.24705003938905","57.111284451378054","61.61429451632778","0","0.0"
"29","90","32.22222222222222","69.92582635320532","83.64210062294816","63.84122031547928","63.60649003902239","0","0.0"
"30","93","32.25806451612903","69.99604921140813","90.57109381344036","69.59611717802045","67.03635243376463","0","0.0"
"32","96","33.33333333333333","69.61512332964753","94.61588027415203","71.28185127405096","75.13520914629972","0","0.0"
"32","99","32.323232323232325","69.61512332964753","94.61588027415203","71.28185127405096","75.13520914629972","0","0.0"
"3","3","100.0","12.528221209630225","8.446318291248746","9.815809669992326","11.388804841149772","0","0.0"
"6","6","100.0","23.123293788120197","12.31774633491574","24.458940905602454","20.96217851739788","0","0.0"
"9","9","100.0","29.546464779727412","18.061276637666168","35.37221795855718","30.462934947049924","0","0.0"
"12","12","100.0","41.999451982504034","29.673944498833205","50.32233307751343","39.03782148260212","0","0.0"
"15","15","100.0","57.05687542073874","37.7578335211285","62.98541826554106","47.594553706505295","0","0.0"
"17","18","94.44444444444444","56.29398094116931","40.72484314486088","66.23177283192632","53.36157337367625","0","0.0"
"19","21","90.47619047619048","61.20780349851663","48.647566975143306","66.61550268610897","56.962178517397874","0","0.0"
"21","24","87.5","70.36558179499409","58.802744272247566","73.41519570222563","59.092284417549166","0","0.0"
"21","27","77.77777777777779","70.67125377607735","52.26100756722143","71.40445126630853","60.30257186081695","0","0.0"
"22","30","73.33333333333333","70.78072196230858","57.24073492559002","79.61627014581735","61.13767019667171","0","0.0"
"22","33","66.66666666666666","67.64518235113037","58.730089094950465","78.21181887950883","62.28139183055976","0","0.0"
"23","36","63.888888888888886","65.47598025783886","61.665312078615365","81.25095932463545","62.28139183055976","0","0.0"
"23","39","58.97435897435898","63.015787639837484","61.87250247828041","79.76208749040676","61.900151285930406","0","0.0"
"23","42","54.761904761904766","65.70980105611767","55.73352482282604","73.95241749808135","60.816944024205746","0","0.0"
"23","45","51.11111111111111","60.46412345954651","54.369393082980835","71.82655410590944","61.45839636913767","0","0.0"
"25","48","52.083333333333336","73.33211551667563","64.65294838403803","70.8518802762855","63.70347957639939","0","0.0"
"25","51","49.01960784313725","72.9405198047434","60.6816964368177","71.69608595548733","64.02420574886536","0","0.0"
"26","54","48.148148148148145","73.09430298601879","61.699715536509224","73.74520337682272","68.82299546142208","0","0.0"
"26","57","45.614035087719294","73.09430298601879","61.699715536509224","73.74520337682272","68.82299546142208","0","0.0"
"27","60","45.0","72.70791682312228","65.81935644753126","71.8649270913277","71.27987897125567","0","0.0"
"27","63","42.857142857142854","77.2120117316338","66.80543497669493","65.65617805065233","72.30257186081694","0","0.0"
"29","66","43.93939393939394","80.29335850154425","72.43421012123564","75.22640061396777","76.04236006051437","0","0.0"
"29","69","42.028985507246375","85.18309535166148","71.76584406228642","72.51726784343822","74.20877458396369","0","0.0"
"29","72","40.27777777777778","85.84890278101966","71.91169317349194","71.8649270913277","74.66868381240545","0","0.0"
"30","75","40.0","79.67017465520566","74.6354157046013","77.77436684574059","74.66868381240545","0","0.0"
"30","78","38.46153846153847","81.12607446948861","74.46478378927536","77.20644666155026","73.36157337367625","0","0.0"
"30","81","37.03703703703704","81.12607446948861","74.46478378927536","77.20644666155026","73.36157337367625","0","0.0"
"30","84","35.714285714285715","81.12607446948861","74.46478378927536","77.20644666155026","73.36157337367625","0","0.0"
"30","87","34.48275862068966","77.93275622355054","76.22474770797545","71.74213353798926","72.99243570347957","0","0.0"
"30","90","33.33333333333333","78.50729506006205","72.34323721915388","70.43745203376822","76.88350983358548","0","0.0"
"31","93","33.33333333333333","78.29816887734218","75.68606806189237","76.91481197237145","76.58698940998488","0","0.0"
"31","96","32.29166666666667","78.29816887734218","75.68606806189237","76.91481197237145","76.58698940998488","0","0.0"
"31","99","31.313131313131315","82.72757103084797","77.08837455591062","70.42977743668457","76.73827534039334","0","0.0"
"3","3","100.0","7.560076237847454","7.380693150394559","15.332392283390469","5.379527559055118","0","0.0"
"6","6","100.0","15.491608468748321","16.049794290229027","24.561403508771928","12.49763779527559","0","0.0"
"9","9","100.0","23.20452613553041","23.72069719714415","37.11097667540499","28.440944881889763","0","0.0"
"12","12","100.0","33.99763216713337","30.76210572293897","50.28567587551254","39.54645669291338","0","0.0"
"15","15","100.0","48.27618345926578","40.71421918608946","55.86475767963971","48.97007874015748","0","0.0"
"18","18","100.0","58.60138589599823","46.7556309235903","67.88330980708476","54.43779527559055","0","0.0"
"21","21","100.0","66.43930201430965","53.05629157151988","83.36358136721113","66.1732283464567","0","0.0"
"21","24","87.5","65.39560328712304","54.27712526617013","84.27102238354507","61.518110236220465","0","0.0"
"21","27","77.77777777777779","59.91384014237672","52.163951169221576","85.92458156886468","59.1496062992126","0","0.0"
"24","30","80.0","73.84694974873483","62.473270576597585","92.72030651340997","71.58425196850395","0","0.0"
"24","33","72.72727272727273","72.63701900814112","65.20084403634367","88.59985212072327","67.44566929133859","0","0.0"
"25","36","69.44444444444444","72.57891448961522","67.17983305552076","91.08691268400887","70.07244094488189","0","0.0"
"27","39","69.23076923076923","83.16579372247041","71.4494108125295","96.43745378772603","75.55275590551182","0","0.0"
"26","42","61.904761904761905","80.14683631219765","69.40593073634784","90.94575519257914","66.41889763779527","0","0.0"
"26","45","57.77777777777777","80.59604028029383","67.81748516994742","90.97264233380386","66.48818897637796","0","0.0"
"27","48","56.25","81.85534511429483","73.54826070060156","92.80768972239026","62.80944881889764","0","0.0"
"29","51","56.86274509803921","88.53299953221439","70.68091379459855","92.9421254285138","74.63937007874016","0","0.0"
"29","54","53.70370370370371","91.17395313059478","70.35203509752345","92.74047186932849","65.88346456692913","0","0.0"
"28","57","49.122807017543856","87.801531481736","63.472689257806856","93.74201787994892","58.63937007874016","0","0.0"
"30","60","50.0","88.98892828722626","71.87162168672377","92.90851650198293","69.30393700787401","0","0.0"
"29","63","46.03174603174603","85.77477508832182","68.6294686874721","90.58277878604557","60.76850393700788","0","0.0"
"29","66","43.93939393939394","85.77477508832182","68.6294686874721","90.58277878604557","60.76850393700788","0","0.0"
"31","69","44.927536231884055","94.99929507716102","74.77596744614772","94.44780533709753","66.26141732283465","0","0.0"
"30","72","41.66666666666667","86.68321121552883","76.10445752679365","83.16192780802581","67.8992125984252","0","0.0"
"29","75","38.666666666666664","81.48595374880325","67.28125873182576","87.1949989917322","58.45039370078741","0","0.0"
"32","78","41.02564102564102","91.08299153915625","74.84341327269632","94.18565571015661","70.5763779527559","0","0.0"
"31","81","38.2716049382716","82.18120233291117","72.41908909593687","91.56415944074746","67.31968503937009","0","0.0"
"32","84","38.095238095238095","89.55876549429249","74.65353721243187","86.66397795254419","68.42204724409449","0","0.0"
"32","87","36.7816091954023","89.55876549429249","74.65353721243187","86.66397795254419","68.42204724409449","0","0.0"
"32","90","35.55555555555556","85.42284457306747","71.65752936302235","86.7782483027492","69.7007874015748","0","0.0"
"32","93","34.40860215053764","84.3484713792479","73.51132608130114","84.21052631578947","69.15905511811023","0","0.0"
"33","96","34.375","88.3483628388275","72.88883321931777","81.83773610270887","81.10866141732284","0","0.0"
"34","99","34.34343434343434","88.50191214006905","73.6461535002778","87.68568931908315","77.95275590551181","0","0.0"
"3","3","100.0","10.946901835252712","10.936820988458432","8.303583234166336","7.019117299976399","0","0.0"
"6","6","100.0","25.184075181397986","16.63819920277206","20.67962448763718","16.374793485957046","0","0.0"
"9","9","100.0","44.1742086359045","26.68900294401167","32.4672748909163","23.7384942176068","0","0.0"
"12","12","100.0","53.431294517395976","36.81275564703124","44.10286923178633","29.39343875383526","0","0.0"
"15","15","100.0","59.6728468847591","48.56775134825313","55.50046277932038","36.00660844937455","0","0.0"
"17","18","94.44444444444444","64.20309338921192","56.53554959226741","58.0788047071268","42.80859098418692","0","0.0"
"18","21","85.71428571428571","60.6961862285137","60.65383112315348","60.31336771122571","42.70946424356856","0","0.0"
